Champions,ban_pos,TeamBan,Date
,ban_4,redBans,2015-06-05
,ban_4,redBans,2015-06-05
,ban_4,redBans,2015-06-10
,ban_4,redBans,2015-06-10
,ban_4,redBans,2015-06-10
,ban_4,redBans,2015-06-11
,ban_4,redBans,2015-06-11
,ban_4,redBans,2015-06-11
,ban_4,redBans,2015-06-11
,ban_4,redBans,2015-06-12
,ban_4,redBans,2015-06-12
,ban_4,redBans,2015-06-12
,ban_4,redBans,2015-06-12
,ban_4,redBans,2015-06-17
,ban_4,redBans,2015-06-17
,ban_4,redBans,2015-06-17
,ban_4,redBans,2015-06-17
,ban_4,redBans,2015-06-18
,ban_4,redBans,2015-06-18
,ban_4,redBans,2015-06-18
,ban_4,redBans,2015-06-18
,ban_4,redBans,2015-06-19
,ban_4,redBans,2015-06-19
,ban_4,redBans,2015-06-19
,ban_4,redBans,2015-06-19
,ban_4,redBans,2015-06-24
,ban_4,redBans,2015-06-24
,ban_4,redBans,2015-06-24
,ban_4,redBans,2015-06-24
,ban_4,redBans,2015-06-25
,ban_4,redBans,2015-06-25
,ban_4,redBans,2015-06-25
,ban_4,redBans,2015-06-25
,ban_4,redBans,2015-06-26
,ban_4,redBans,2015-06-26
,ban_4,redBans,2015-06-26
,ban_4,redBans,2015-06-26
,ban_4,redBans,2015-06-27
,ban_4,redBans,2015-06-27
,ban_4,redBans,2015-06-27
,ban_4,redBans,2015-06-27
,ban_4,redBans,2015-06-28
,ban_4,redBans,2015-06-28
,ban_4,redBans,2015-06-28
,ban_4,redBans,2015-06-28
,ban_4,redBans,2015-07-01
,ban_4,redBans,2015-07-01
,ban_4,redBans,2015-07-01
,ban_4,redBans,2015-07-01
,ban_4,redBans,2015-07-02
,ban_4,redBans,2015-07-02
,ban_4,redBans,2015-07-02
,ban_4,redBans,2015-07-02
,ban_4,redBans,2015-07-03
,ban_4,redBans,2015-07-03
,ban_4,redBans,2015-07-03
,ban_4,redBans,2015-07-03
,ban_4,redBans,2015-07-04
,ban_4,redBans,2015-07-04
,ban_4,redBans,2015-07-04
,ban_4,redBans,2015-07-04
,ban_4,redBans,2015-07-05
,ban_4,redBans,2015-07-05
,ban_4,redBans,2015-07-05
,ban_4,redBans,2015-07-05
,ban_4,redBans,2015-07-08
,ban_4,redBans,2015-07-08
,ban_4,redBans,2015-07-08
,ban_4,redBans,2015-07-08
,ban_4,redBans,2015-07-09
,ban_4,redBans,2015-07-09
,ban_4,redBans,2015-07-09
,ban_4,redBans,2015-07-09
,ban_4,redBans,2015-07-12
,ban_4,redBans,2015-07-12
,ban_4,redBans,2015-07-12
,ban_4,redBans,2015-07-12
,ban_4,redBans,2015-04-10
,ban_4,redBans,2015-04-10
,ban_4,redBans,2015-04-10
,ban_4,redBans,2015-04-11
,ban_4,redBans,2015-04-11
,ban_4,redBans,2015-04-11
,ban_4,redBans,2015-04-12
,ban_4,redBans,2015-04-12
,ban_4,redBans,2015-04-12
,ban_4,redBans,2015-04-12
,ban_4,redBans,2015-07-24
,ban_4,redBans,2015-07-24
,ban_4,redBans,2015-07-24
,ban_4,redBans,2015-07-24
,ban_4,redBans,2015-07-25
,ban_4,redBans,2015-07-25
,ban_4,redBans,2015-07-25
,ban_4,redBans,2015-07-25
,ban_4,redBans,2015-07-26
,ban_4,redBans,2015-07-26
,ban_4,redBans,2015-07-26
,ban_4,redBans,2015-08-14
,ban_4,redBans,2015-08-14
,ban_4,redBans,2015-08-14
,ban_4,redBans,2015-08-14
,ban_4,redBans,2015-08-14
,ban_4,redBans,2015-08-15
,ban_4,redBans,2015-08-15
,ban_4,redBans,2015-08-15
,ban_4,redBans,2015-08-16
,ban_4,redBans,2015-08-16
,ban_4,redBans,2015-08-16
,ban_4,redBans,2015-08-16
,ban_4,redBans,2015-08-16
,ban_4,redBans,2016-01-14
,ban_4,redBans,2016-01-14
,ban_4,redBans,2016-01-14
,ban_4,redBans,2016-01-14
,ban_4,redBans,2016-01-15
,ban_4,redBans,2016-01-15
,ban_4,redBans,2016-01-15
,ban_4,redBans,2016-01-15
,ban_4,redBans,2016-01-16
,ban_4,redBans,2016-01-16
,ban_4,redBans,2016-01-16
,ban_4,redBans,2016-01-16
,ban_4,redBans,2016-01-21
,ban_4,redBans,2016-01-21
,ban_4,redBans,2016-01-21
,ban_4,redBans,2016-01-21
,ban_4,redBans,2016-01-22
,ban_4,redBans,2016-01-22
,ban_4,redBans,2016-01-22
,ban_4,redBans,2016-01-22
,ban_4,redBans,2016-01-23
,ban_4,redBans,2016-01-23
,ban_4,redBans,2016-01-23
,ban_4,redBans,2016-01-23
,ban_4,redBans,2016-01-27
,ban_4,redBans,2016-01-27
,ban_4,redBans,2016-01-27
,ban_4,redBans,2016-01-27
,ban_4,redBans,2016-01-28
,ban_4,redBans,2016-01-28
,ban_4,redBans,2016-01-28
,ban_4,redBans,2016-01-28
,ban_4,redBans,2016-01-29
,ban_4,redBans,2016-01-29
,ban_4,redBans,2016-01-29
,ban_4,redBans,2016-06-25
,ban_4,redBans,2016-07-21
,ban_4,redBans,2016-01-29
,ban_4,redBans,2016-02-03
,ban_4,redBans,2016-02-03
,ban_4,redBans,2016-02-03
,ban_4,redBans,2016-02-03
,ban_4,redBans,2016-02-04
,ban_4,redBans,2016-02-04
,ban_4,redBans,2016-02-04
,ban_4,redBans,2016-02-04
,ban_4,redBans,2016-02-05
,ban_4,redBans,2016-02-05
,ban_4,redBans,2016-02-05
,ban_4,redBans,2016-02-05
,ban_4,redBans,2016-02-18
,ban_4,redBans,2016-02-18
,ban_4,redBans,2016-02-18
,ban_4,redBans,2016-02-18
,ban_4,redBans,2016-02-19
,ban_4,redBans,2016-02-19
,ban_4,redBans,2016-02-19
,ban_4,redBans,2016-02-19
,ban_4,redBans,2016-02-25
,ban_4,redBans,2016-02-25
,ban_4,redBans,2016-02-25
,ban_4,redBans,2016-02-25
,ban_4,redBans,2016-02-26
,ban_4,redBans,2016-02-26
,ban_4,redBans,2016-02-26
,ban_4,redBans,2016-02-26
,ban_4,redBans,2016-02-27
,ban_4,redBans,2016-02-27
,ban_4,redBans,2016-02-27
,ban_4,redBans,2016-02-27
,ban_4,redBans,2016-03-10
,ban_4,redBans,2016-03-10
,ban_4,redBans,2016-03-10
,ban_4,redBans,2016-03-10
,ban_4,redBans,2016-03-11
,ban_4,redBans,2016-03-11
,ban_4,redBans,2016-03-11
,ban_4,redBans,2016-03-11
,ban_4,redBans,2016-03-12
,ban_4,redBans,2016-03-12
,ban_4,redBans,2016-03-12
,ban_4,redBans,2016-03-12
,ban_4,redBans,2016-03-17
,ban_4,redBans,2016-03-17
,ban_4,redBans,2016-03-17
,ban_4,redBans,2016-03-17
,ban_4,redBans,2016-03-18
,ban_4,redBans,2016-03-18
,ban_4,redBans,2016-03-18
,ban_4,redBans,2016-03-18
,ban_4,redBans,2016-03-19
,ban_4,redBans,2016-03-19
,ban_4,redBans,2016-03-19
,ban_4,redBans,2016-03-19
,ban_4,redBans,2016-03-20
,ban_4,redBans,2016-03-20
,ban_4,redBans,2016-03-20
,ban_4,redBans,2016-03-20
,ban_4,redBans,2016-03-24
,ban_4,redBans,2016-03-24
,ban_4,redBans,2016-03-24
,ban_4,redBans,2016-03-24
,ban_4,redBans,2016-03-25
,ban_4,redBans,2016-03-25
,ban_4,redBans,2016-03-25
,ban_4,redBans,2016-03-25
,ban_4,redBans,2016-03-26
,ban_4,redBans,2016-03-26
,ban_4,redBans,2016-03-26
,ban_4,redBans,2016-03-26
,ban_4,redBans,2016-03-27
,ban_4,redBans,2016-03-27
,ban_4,redBans,2016-03-27
,ban_4,redBans,2016-03-27
,ban_4,redBans,2016-04-15
,ban_4,redBans,2016-04-15
,ban_4,redBans,2016-04-15
,ban_4,redBans,2016-04-15
,ban_4,redBans,2016-04-15
,ban_4,redBans,2016-04-16
,ban_4,redBans,2016-04-16
,ban_4,redBans,2016-04-16
,ban_4,redBans,2016-04-17
,ban_4,redBans,2016-04-17
,ban_4,redBans,2016-04-17
,ban_4,redBans,2016-06-09
,ban_4,redBans,2016-06-09
,ban_4,redBans,2016-06-09
,ban_4,redBans,2016-06-09
,ban_4,redBans,2016-06-10
,ban_4,redBans,2016-06-10
,ban_4,redBans,2016-06-10
,ban_4,redBans,2016-06-10
,ban_4,redBans,2016-06-11
,ban_4,redBans,2016-06-11
,ban_4,redBans,2016-06-11
,ban_4,redBans,2016-06-11
,ban_4,redBans,2016-06-16
,ban_4,redBans,2016-06-16
,ban_4,redBans,2016-06-16
,ban_4,redBans,2016-06-16
,ban_4,redBans,2016-06-17
,ban_4,redBans,2016-06-17
,ban_4,redBans,2016-06-17
,ban_4,redBans,2016-06-17
,ban_4,redBans,2016-06-18
,ban_4,redBans,2016-06-18
,ban_4,redBans,2016-06-18
,ban_4,redBans,2016-06-18
,ban_4,redBans,2016-06-24
,ban_4,redBans,2016-06-24
,ban_4,redBans,2016-06-24
,ban_4,redBans,2016-06-24
,ban_4,redBans,2016-06-25
,ban_4,redBans,2016-06-25
,ban_4,redBans,2016-06-25
,ban_4,redBans,2016-06-25
,ban_4,redBans,2016-06-26
,ban_4,redBans,2016-06-26
,ban_4,redBans,2016-06-26
,ban_4,redBans,2016-06-26
,ban_4,redBans,2016-07-09
,ban_4,redBans,2016-07-09
,ban_4,redBans,2016-07-09
,ban_4,redBans,2016-07-09
,ban_4,redBans,2016-07-10
,ban_4,redBans,2016-07-10
,ban_4,redBans,2016-07-10
,ban_4,redBans,2016-07-10
,ban_4,redBans,2016-07-15
,ban_4,redBans,2016-07-15
,ban_4,redBans,2016-07-15
,ban_4,redBans,2016-07-15
,ban_4,redBans,2016-07-16
,ban_4,redBans,2016-07-16
,ban_4,redBans,2016-07-16
,ban_4,redBans,2016-07-16
,ban_4,redBans,2016-07-16
,ban_4,redBans,2016-07-16
,ban_4,redBans,2016-07-17
,ban_4,redBans,2016-07-17
,ban_4,redBans,2016-07-17
,ban_4,redBans,2016-07-17
,ban_4,redBans,2016-07-17
,ban_4,redBans,2016-07-17
,ban_4,redBans,2016-07-22
,ban_4,redBans,2016-07-22
,ban_4,redBans,2016-07-22
,ban_4,redBans,2016-07-22
,ban_4,redBans,2016-07-23
,ban_4,redBans,2016-07-23
,ban_4,redBans,2016-07-23
,ban_4,redBans,2016-07-23
,ban_4,redBans,2016-07-23
,ban_4,redBans,2016-07-23
,ban_4,redBans,2016-07-24
,ban_4,redBans,2016-07-24
,ban_4,redBans,2016-07-24
,ban_4,redBans,2016-07-24
,ban_4,redBans,2016-07-24
,ban_4,redBans,2016-07-24
,ban_4,redBans,2016-07-29
,ban_4,redBans,2016-07-29
,ban_4,redBans,2016-07-29
,ban_4,redBans,2016-07-29
,ban_4,redBans,2016-07-30
,ban_4,redBans,2016-07-30
,ban_4,redBans,2016-07-30
,ban_4,redBans,2016-07-30
,ban_4,redBans,2016-07-30
,ban_4,redBans,2016-07-30
,ban_4,redBans,2016-07-31
,ban_4,redBans,2016-07-31
,ban_4,redBans,2016-07-31
,ban_4,redBans,2016-07-31
,ban_4,redBans,2016-07-31
,ban_4,redBans,2016-07-31
,ban_4,redBans,2016-08-05
,ban_4,redBans,2016-08-05
,ban_4,redBans,2016-08-05
,ban_4,redBans,2016-08-05
,ban_4,redBans,2016-08-06
,ban_4,redBans,2016-08-06
,ban_4,redBans,2016-08-06
,ban_4,redBans,2016-08-06
,ban_4,redBans,2016-08-06
,ban_4,redBans,2016-08-06
,ban_4,redBans,2016-08-07
,ban_4,redBans,2016-08-07
,ban_4,redBans,2016-08-07
,ban_4,redBans,2016-08-07
,ban_4,redBans,2016-08-07
,ban_4,redBans,2016-08-07
,ban_4,redBans,2016-08-17
,ban_4,redBans,2016-08-17
,ban_4,redBans,2016-08-17
,ban_4,redBans,2016-08-18
,ban_4,redBans,2016-08-18
,ban_4,redBans,2016-08-18
,ban_4,redBans,2016-08-18
,ban_4,redBans,2016-08-21
,ban_4,redBans,2016-08-21
,ban_4,redBans,2016-08-21
,ban_4,redBans,2016-09-02
,ban_4,redBans,2016-09-02
,ban_4,redBans,2016-09-02
,ban_4,redBans,2016-09-03
,ban_4,redBans,2016-09-03
,ban_4,redBans,2016-09-03
,ban_4,redBans,2016-09-03
,ban_4,redBans,2016-09-03
,ban_4,redBans,2016-09-04
,ban_4,redBans,2016-09-04
,ban_4,redBans,2016-09-04
Jayce,ban_4,redBans,2017-02-10
Orianna,ban_4,redBans,2017-02-10
Shen,ban_4,redBans,2017-02-10
Zyra,ban_4,redBans,2017-02-10
MissFortune,ban_4,redBans,2017-02-10
Poppy,ban_4,redBans,2017-02-11
MissFortune,ban_4,redBans,2017-02-11
Zyra,ban_4,redBans,2017-02-11
Shen,ban_4,redBans,2017-02-11
Thresh,ban_4,redBans,2017-02-12
Zed,ban_4,redBans,2017-02-12
Zed,ban_4,redBans,2017-02-12
Maokai,ban_4,redBans,2017-02-12
Shen,ban_4,redBans,2017-02-17
Sivir,ban_4,redBans,2017-02-17
Corki,ban_4,redBans,2017-02-17
LeeSin,ban_4,redBans,2017-02-17
TahmKench,ban_4,redBans,2017-02-17
Syndra,ban_4,redBans,2017-02-18
Khazix,ban_4,redBans,2017-02-18
Graves,ban_4,redBans,2017-02-18
Renekton,ban_4,redBans,2017-02-18
Ryze,ban_4,redBans,2017-03-03
TahmKench,ban_4,redBans,2017-03-03
TahmKench,ban_4,redBans,2017-03-03
Zyra,ban_4,redBans,2017-03-03
Nautilus,ban_4,redBans,2017-03-03
Renekton,ban_4,redBans,2017-03-04
Rumble,ban_4,redBans,2017-03-04
Lulu,ban_4,redBans,2017-03-04
Lulu,ban_4,redBans,2017-03-04
Kassadin,ban_4,redBans,2017-03-05
Shen,ban_4,redBans,2017-03-05
Shen,ban_4,redBans,2017-03-05
Zed,ban_4,redBans,2017-03-05
Ezreal,ban_4,redBans,2017-03-10
Orianna,ban_4,redBans,2017-03-10
Lulu,ban_4,redBans,2017-03-10
Graves,ban_4,redBans,2017-03-10
Lulu,ban_4,redBans,2017-03-10
Gragas,ban_4,redBans,2017-03-11
Thresh,ban_4,redBans,2017-03-11
Karma,ban_4,redBans,2017-03-11
Ryze,ban_4,redBans,2017-03-11
Varus,ban_4,redBans,2017-03-12
Fizz,ban_4,redBans,2017-03-12
Nautilus,ban_4,redBans,2017-03-12
Urgot,ban_4,redBans,2017-03-12
Zilean,ban_4,redBans,2017-03-12
Jhin,ban_4,redBans,2017-03-17
Ryze,ban_4,redBans,2017-03-17
Elise,ban_4,redBans,2017-03-17
Shen,ban_4,redBans,2017-03-17
Zed,ban_4,redBans,2017-03-17
Renekton,ban_4,redBans,2017-03-18
Karma,ban_4,redBans,2017-03-18
Zyra,ban_4,redBans,2017-03-18
Graves,ban_4,redBans,2017-03-18
Zyra,ban_4,redBans,2017-03-19
Malzahar,ban_4,redBans,2017-03-19
Zed,ban_4,redBans,2017-03-19
Lulu,ban_4,redBans,2017-03-19
Orianna,ban_4,redBans,2017-03-24
Shen,ban_4,redBans,2017-03-24
Khazix,ban_4,redBans,2017-03-24
Khazix,ban_4,redBans,2017-03-24
Malzahar,ban_4,redBans,2017-03-24
Lulu,ban_4,redBans,2017-03-25
Zyra,ban_4,redBans,2017-03-25
Leblanc,ban_4,redBans,2017-03-25
Fizz,ban_4,redBans,2017-03-25
Karma,ban_4,redBans,2017-03-26
Zyra,ban_4,redBans,2017-03-26
Kled,ban_4,redBans,2017-03-26
Zed,ban_4,redBans,2017-03-26
Shen,ban_4,redBans,2017-03-31
LeeSin,ban_4,redBans,2017-03-31
TahmKench,ban_4,redBans,2017-03-31
TahmKench,ban_4,redBans,2017-03-31
Varus,ban_4,redBans,2017-04-01
Lulu,ban_4,redBans,2017-04-01
Zyra,ban_4,redBans,2017-04-01
Zyra,ban_4,redBans,2017-04-01
Talon,ban_4,redBans,2017-04-01
Elise,ban_4,redBans,2017-04-02
Thresh,ban_4,redBans,2017-04-02
Talon,ban_4,redBans,2017-04-02
Maokai,ban_4,redBans,2017-04-02
Fizz,ban_4,redBans,2017-04-07
Shen,ban_4,redBans,2017-04-07
Fiora,ban_4,redBans,2017-04-07
Zyra,ban_4,redBans,2017-04-07
Camille,ban_4,redBans,2017-04-08
Ahri,ban_4,redBans,2017-04-08
Lulu,ban_4,redBans,2017-04-08
Orianna,ban_4,redBans,2017-04-08
Gragas,ban_4,redBans,2017-04-08
Malzahar,ban_4,redBans,2017-04-09
Lucian,ban_4,redBans,2017-04-09
Renekton,ban_4,redBans,2017-04-09
Ahri,ban_4,redBans,2017-04-09
Cassiopeia,ban_4,redBans,2017-04-21
Cassiopeia,ban_4,redBans,2017-04-21
Cassiopeia,ban_4,redBans,2017-04-21
Karma,ban_4,redBans,2017-04-21
Kled,ban_4,redBans,2017-04-22
Caitlyn,ban_4,redBans,2017-04-22
Camille,ban_4,redBans,2017-04-22
Leblanc,ban_4,redBans,2017-04-23
Leblanc,ban_4,redBans,2017-04-23
Karma,ban_4,redBans,2017-04-23
Shen,ban_4,redBans,2017-04-23
Orianna,ban_4,redBans,2017-06-03
Fiora,ban_4,redBans,2017-06-03
Fiora,ban_4,redBans,2017-06-03
TahmKench,ban_4,redBans,2017-06-03
Fiora,ban_4,redBans,2017-06-03
Shen,ban_4,redBans,2017-06-04
Shen,ban_4,redBans,2017-06-04
Olaf,ban_4,redBans,2017-06-04
Orianna,ban_4,redBans,2017-06-04
Karma,ban_4,redBans,2017-06-08
Blitzcrank,ban_4,redBans,2017-06-08
TahmKench,ban_4,redBans,2017-06-08
LeeSin,ban_4,redBans,2017-06-08
,ban_4,redBans,2016-08-18
Sejuani,ban_4,redBans,2017-06-08
TwistedFate,ban_4,redBans,2017-06-09
TahmKench,ban_4,redBans,2017-06-09
Kled,ban_4,redBans,2017-06-09
Ahri,ban_4,redBans,2017-06-09
Brand,ban_4,redBans,2017-06-10
Shen,ban_4,redBans,2017-06-10
Kled,ban_4,redBans,2017-06-10
Taliyah,ban_4,redBans,2017-06-10
Xayah,ban_4,redBans,2017-06-11
JarvanIV,ban_4,redBans,2017-06-11
Leblanc,ban_4,redBans,2017-06-11
Varus,ban_4,redBans,2017-06-11
Lulu,ban_4,redBans,2017-06-16
Shen,ban_4,redBans,2017-06-16
Leblanc,ban_4,redBans,2017-06-16
Kennen,ban_4,redBans,2017-06-16
Zyra,ban_4,redBans,2017-06-16
Orianna,ban_4,redBans,2017-06-16
Khazix,ban_4,redBans,2017-06-17
Rengar,ban_4,redBans,2017-06-17
Taliyah,ban_4,redBans,2017-06-17
Orianna,ban_4,redBans,2017-06-17
Khazix,ban_4,redBans,2017-06-18
Rumble,ban_4,redBans,2017-06-18
Varus,ban_4,redBans,2017-06-18
KogMaw,ban_4,redBans,2017-06-18
Kalista,ban_4,redBans,2017-06-23
Ekko,ban_4,redBans,2017-06-23
Kled,ban_4,redBans,2017-06-23
Kled,ban_4,redBans,2017-06-23
Ashe,ban_4,redBans,2017-06-24
Ekko,ban_4,redBans,2017-06-24
Kled,ban_4,redBans,2017-06-24
Kassadin,ban_4,redBans,2017-06-24
Syndra,ban_4,redBans,2017-06-24
Shen,ban_4,redBans,2017-06-25
Shen,ban_4,redBans,2017-06-25
Shen,ban_4,redBans,2017-06-25
Brand,ban_4,redBans,2017-06-25
Xayah,ban_4,redBans,2017-06-25
Braum,ban_4,redBans,2017-06-25
Nami,ban_4,redBans,2017-06-30
Brand,ban_4,redBans,2017-06-30
Kennen,ban_4,redBans,2017-06-30
Fiora,ban_4,redBans,2017-06-30
LeeSin,ban_4,redBans,2017-06-30
Kennen,ban_4,redBans,2017-07-01
Kennen,ban_4,redBans,2017-07-01
Orianna,ban_4,redBans,2017-07-01
RekSai,ban_4,redBans,2017-07-01
Jayce,ban_4,redBans,2017-07-13
Jax,ban_4,redBans,2017-07-13
Rumble,ban_4,redBans,2017-07-13
Taliyah,ban_4,redBans,2017-07-13
Varus,ban_4,redBans,2017-07-14
Renekton,ban_4,redBans,2017-07-14
RekSai,ban_4,redBans,2017-07-14
Kennen,ban_4,redBans,2017-07-14
Camille,ban_4,redBans,2017-07-14
Camille,ban_4,redBans,2017-07-15
Braum,ban_4,redBans,2017-07-15
Kalista,ban_4,redBans,2017-07-16
Ekko,ban_4,redBans,2017-07-16
Braum,ban_4,redBans,2017-07-20
Camille,ban_4,redBans,2017-07-20
Jhin,ban_4,redBans,2017-07-20
Sejuani,ban_4,redBans,2017-07-20
Gragas,ban_4,redBans,2017-07-20
KogMaw,ban_4,redBans,2017-07-21
KogMaw,ban_4,redBans,2017-07-21
Rakan,ban_4,redBans,2017-07-21
RekSai,ban_4,redBans,2017-07-21
Rumble,ban_4,redBans,2017-07-22
Renekton,ban_4,redBans,2017-07-22
Orianna,ban_4,redBans,2017-07-22
Jax,ban_4,redBans,2017-07-22
Jayce,ban_4,redBans,2017-07-23
Elise,ban_4,redBans,2017-07-23
Renekton,ban_4,redBans,2017-07-23
Jhin,ban_4,redBans,2017-07-23
RekSai,ban_4,redBans,2017-07-23
KogMaw,ban_4,redBans,2017-07-23
Tristana,ban_4,redBans,2017-07-27
Syndra,ban_4,redBans,2017-07-27
Braum,ban_4,redBans,2017-07-27
RekSai,ban_4,redBans,2017-07-27
Kassadin,ban_4,redBans,2017-07-27
Leblanc,ban_4,redBans,2017-07-28
Orianna,ban_4,redBans,2017-07-28
Alistar,ban_4,redBans,2017-07-28
Jax,ban_4,redBans,2017-07-28
Rumble,ban_4,redBans,2017-07-29
Velkoz,ban_4,redBans,2017-07-29
Renekton,ban_4,redBans,2017-08-02
Janna,ban_4,redBans,2017-08-02
Orianna,ban_4,redBans,2017-08-02
Shen,ban_4,redBans,2017-08-06
Blitzcrank,ban_4,redBans,2017-08-06
Zyra,ban_4,redBans,2017-08-06
KogMaw,ban_4,redBans,2017-08-06
Rumble,ban_4,redBans,2017-08-06
Blitzcrank,ban_4,redBans,2017-08-03
Syndra,ban_4,redBans,2017-08-03
Camille,ban_4,redBans,2017-08-03
Shen,ban_4,redBans,2017-08-03
Cassiopeia,ban_4,redBans,2017-08-03
Cassiopeia,ban_4,redBans,2017-08-04
Orianna,ban_4,redBans,2017-08-04
JarvanIV,ban_4,redBans,2017-08-04
Jax,ban_4,redBans,2017-08-04
Camille,ban_4,redBans,2017-08-04
Braum,ban_4,redBans,2017-08-04
Galio,ban_4,redBans,2017-08-05
Rumble,ban_4,redBans,2017-08-05
Galio,ban_4,redBans,2017-08-05
Corki,ban_4,redBans,2017-08-05
Elise,ban_4,redBans,2017-08-18
Syndra,ban_4,redBans,2017-08-18
Trundle,ban_4,redBans,2017-08-18
Orianna,ban_4,redBans,2017-08-18
Ziggs,ban_4,redBans,2017-08-18
Galio,ban_4,redBans,2017-08-20
KogMaw,ban_4,redBans,2017-08-20
Elise,ban_4,redBans,2017-08-20
Malzahar,ban_4,redBans,2017-08-20
Cassiopeia,ban_4,redBans,2017-08-25
Varus,ban_4,redBans,2017-08-25
Varus,ban_4,redBans,2017-08-25
Alistar,ban_4,redBans,2017-08-26
Syndra,ban_4,redBans,2017-08-26
Xayah,ban_4,redBans,2017-08-26
Vladimir,ban_4,redBans,2017-08-26
Shen,ban_4,redBans,2017-08-27
Gnar,ban_4,redBans,2017-08-27
Syndra,ban_4,redBans,2017-08-27
Jayce,ban_4,redBans,2017-08-27
Jax,ban_4,redBans,2017-08-27
Malzahar,ban_4,redBans,2017-08-28
Rumble,ban_4,redBans,2017-08-28
Gragas,ban_4,redBans,2017-08-28
,ban_4,redBans,2016-01-16
,ban_4,redBans,2016-01-16
,ban_4,redBans,2016-01-16
,ban_4,redBans,2016-01-16
,ban_4,redBans,2016-01-17
,ban_4,redBans,2016-01-17
,ban_4,redBans,2016-01-17
,ban_4,redBans,2016-01-23
,ban_4,redBans,2016-01-23
,ban_4,redBans,2016-01-23
,ban_4,redBans,2016-01-23
,ban_4,redBans,2016-01-24
,ban_4,redBans,2016-01-24
,ban_4,redBans,2016-01-24
,ban_4,redBans,2016-01-24
,ban_4,redBans,2016-01-30
,ban_4,redBans,2016-01-30
,ban_4,redBans,2016-01-30
,ban_4,redBans,2016-01-30
,ban_4,redBans,2016-01-31
,ban_4,redBans,2016-01-31
,ban_4,redBans,2016-01-31
,ban_4,redBans,2016-01-31
,ban_4,redBans,2016-02-13
,ban_4,redBans,2016-02-13
,ban_4,redBans,2016-02-13
,ban_4,redBans,2016-02-13
,ban_4,redBans,2016-02-14
,ban_4,redBans,2016-02-14
,ban_4,redBans,2016-02-14
,ban_4,redBans,2016-02-14
,ban_4,redBans,2016-02-20
,ban_4,redBans,2016-02-20
,ban_4,redBans,2016-02-20
,ban_4,redBans,2016-02-20
,ban_4,redBans,2016-02-21
,ban_4,redBans,2016-02-21
,ban_4,redBans,2016-02-21
,ban_4,redBans,2016-02-21
,ban_4,redBans,2016-02-25
,ban_4,redBans,2016-02-25
,ban_4,redBans,2016-02-25
,ban_4,redBans,2016-02-25
,ban_4,redBans,2016-02-26
,ban_4,redBans,2016-02-26
,ban_4,redBans,2016-02-26
,ban_4,redBans,2016-02-26
,ban_4,redBans,2016-02-27
,ban_4,redBans,2016-02-27
,ban_4,redBans,2016-02-27
,ban_4,redBans,2016-02-27
,ban_4,redBans,2016-02-28
,ban_4,redBans,2016-02-28
,ban_4,redBans,2016-02-28
,ban_4,redBans,2016-02-28
,ban_4,redBans,2016-05-19
,ban_4,redBans,2016-05-19
,ban_4,redBans,2016-05-19
,ban_4,redBans,2016-05-19
,ban_4,redBans,2016-05-20
,ban_4,redBans,2016-05-20
,ban_4,redBans,2016-05-20
,ban_4,redBans,2016-05-20
,ban_4,redBans,2016-05-21
,ban_4,redBans,2016-05-21
,ban_4,redBans,2016-05-21
,ban_4,redBans,2016-05-21
,ban_4,redBans,2016-05-22
,ban_4,redBans,2016-05-22
,ban_4,redBans,2016-05-22
,ban_4,redBans,2016-05-22
,ban_4,redBans,2016-05-28
,ban_4,redBans,2016-05-28
,ban_4,redBans,2016-05-28
,ban_4,redBans,2016-05-28
,ban_4,redBans,2016-05-29
,ban_4,redBans,2016-05-29
,ban_4,redBans,2016-05-29
,ban_4,redBans,2016-05-29
,ban_4,redBans,2016-04-06
,ban_4,redBans,2016-04-06
,ban_4,redBans,2016-04-06
,ban_4,redBans,2016-04-06
,ban_4,redBans,2016-05-06
,ban_4,redBans,2016-05-06
,ban_4,redBans,2016-05-06
,ban_4,redBans,2016-05-06
,ban_4,redBans,2016-11-06
,ban_4,redBans,2016-11-06
,ban_4,redBans,2016-11-06
,ban_4,redBans,2016-11-06
,ban_4,redBans,2016-12-06
,ban_4,redBans,2016-12-06
,ban_4,redBans,2016-12-06
,ban_4,redBans,2016-12-06
,ban_4,redBans,2016-06-16
,ban_4,redBans,2016-06-16
,ban_4,redBans,2016-06-16
,ban_4,redBans,2016-06-16
,ban_4,redBans,2016-06-17
,ban_4,redBans,2016-06-17
,ban_4,redBans,2016-06-17
,ban_4,redBans,2016-06-17
,ban_4,redBans,2016-06-18
,ban_4,redBans,2016-06-18
,ban_4,redBans,2016-06-18
,ban_4,redBans,2016-06-18
,ban_4,redBans,2016-06-19
,ban_4,redBans,2016-06-19
,ban_4,redBans,2016-06-19
,ban_4,redBans,2016-06-19
,ban_4,redBans,2016-12-03
,ban_4,redBans,2016-12-03
,ban_4,redBans,2016-12-03
,ban_4,redBans,2016-12-03
,ban_4,redBans,2016-12-03
,ban_4,redBans,2016-03-13
,ban_4,redBans,2016-03-13
,ban_4,redBans,2016-03-13
,ban_4,redBans,2016-03-13
,ban_4,redBans,2016-03-13
,ban_4,redBans,2016-03-19
,ban_4,redBans,2016-03-19
,ban_4,redBans,2016-03-19
,ban_4,redBans,2016-03-20
,ban_4,redBans,2016-03-20
,ban_4,redBans,2016-03-20
,ban_4,redBans,2016-03-20
